,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
340,Nordeste,PI,,22,,,,2022-01-26,4,3273227.0,339762.0,867,7356,5,,,
341,Nordeste,PI,,22,,,,2022-01-27,4,3273227.0,340452.0,690,7359,3,,,
342,Nordeste,PI,,22,,,,2022-01-28,4,3273227.0,341237.0,785,7361,2,,,
343,Nordeste,PI,,22,,,,2022-01-29,4,3273227.0,341968.0,731,7364,3,,,
344,Nordeste,PI,,22,,,,2022-01-30,5,3273227.0,342655.0,687,7368,4,,,
345,Nordeste,PI,,22,,,,2022-01-31,5,3273227.0,343014.0,359,7377,9,,,
346,Nordeste,PI,,22,,,,2022-02-01,5,3273227.0,344237.0,1223,7389,12,,,
347,Nordeste,PI,,22,,,,2022-02-02,5,3273227.0,345807.0,1570,7398,9,,,
348,Nordeste,PI,,22,,,,2022-02-03,5,3273227.0,347924.0,2117,7405,7,,,
349,Nordeste,PI,,22,,,,2022-02-04,5,3273227.0,349140.0,1216,7419,14,,,
350,Nordeste,CE,,23,,,,2022-01-01,52,9132078.0,957035.0,710,24806,0,,,
351,Nordeste,CE,,23,,,,2022-01-02,1,9132078.0,957203.0,168,24812,6,,,
352,Nordeste,CE,,23,,,,2022-01-03,1,9132078.0,957373.0,170,24815,3,,,
353,Nordeste,CE,,23,,,,2022-01-04,1,9132078.0,957498.0,125,24823,8,,,
354,Nordeste,CE,,23,,,,2022-01-05,1,9132078.0,957813.0,315,24826,3,,,
355,Nordeste,CE,,23,,,,2022-01-06,1,9132078.0,958080.0,267,24828,2,,,
356,Nordeste,CE,,23,,,,2022-01-07,1,9132078.0,960793.0,2713,24836,8,,,
357,Nordeste,CE,,23,,,,2022-01-08,1,9132078.0,960999.0,206,24841,5,,,
358,Nordeste,CE,,23,,,,2022-01-09,2,9132078.0,962200.0,1201,24842,1,,,
359,Nordeste,CE,,23,,,,2022-01-10,2,9132078.0,963644.0,1444,24851,9,,,
360,Nordeste,CE,,23,,,,2022-01-11,2,9132078.0,963773.0,129,24852,1,,,
361,Nordeste,CE,,23,,,,2022-01-12,2,9132078.0,964060.0,287,24852,0,,,
362,Nordeste,CE,,23,,,,2022-01-13,2,9132078.0,964566.0,506,24856,4,,,
363,Nordeste,CE,,23,,,,2022-01-14,2,9132078.0,966987.0,2421,24867,11,,,
364,Nordeste,CE,,23,,,,2022-01-15,2,9132078.0,968505.0,1518,24870,3,,,
365,Nordeste,CE,,23,,,,2022-01-16,3,9132078.0,970490.0,1985,24872,2,,,
366,Nordeste,CE,,23,,,,2022-01-17,3,9132078.0,970490.0,0,24872,0,,,
367,Nordeste,CE,,23,,,,2022-01-18,3,9132078.0,980698.0,10208,24916,44,,,
368,Nordeste,CE,,23,,,,2022-01-19,3,9132078.0,982377.0,1679,24942,26,,,
369,Nordeste,CE,,23,,,,2022-01-20,3,9132078.0,987114.0,4737,24956,14,,,
370,Nordeste,CE,,23,,,,2022-01-21,3,9132078.0,987114.0,0,24956,0,,,
371,Nordeste,CE,,23,,,,2022-01-22,3,9132078.0,990138.0,3024,24980,24,,,
372,Nordeste,CE,,23,,,,2022-01-23,4,9132078.0,1030428.0,40290,24996,16,,,
373,Nordeste,CE,,23,,,,2022-01-24,4,9132078.0,1032651.0,2223,25034,38,,,
374,Nordeste,CE,,23,,,,2022-01-25,4,9132078.0,1040161.0,7510,25053,19,,,
375,Nordeste,CE,,23,,,,2022-01-26,4,9132078.0,1040161.0,0,25053,0,,,
376,Nordeste,CE,,23,,,,2022-01-27,4,9132078.0,1050801.0,10640,25083,30,,,
377,Nordeste,CE,,23,,,,2022-01-28,4,9132078.0,1077060.0,26259,25175,92,,,
378,Nordeste,CE,,23,,,,2022-01-29,4,9132078.0,1077060.0,0,25175,0,,,
379,Nordeste,CE,,23,,,,2022-01-30,5,9132078.0,1119607.0,42547,25239,64,,,
380,Nordeste,CE,,23,,,,2022-01-31,5,9132078.0,1124676.0,5069,25245,6,,,
381,Nordeste,CE,,23,,,,2022-02-01,5,9132078.0,1131297.0,6621,25332,87,,,
382,Nordeste,CE,,23,,,,2022-02-02,5,9132078.0,1131297.0,0,25332,0,,,
383,Nordeste,CE,,23,,,,2022-02-03,5,9132078.0,1160180.0,28883,25450,118,,,
384,Nordeste,CE,,23,,,,2022-02-04,5,9132078.0,1175073.0,14893,25412,-38,,,
385,Nordeste,RN,,24,,,,2022-01-01,52,3506853.0,387352.0,150,7572,0,,,
386,Nordeste,RN,,24,,,,2022-01-02,1,3506853.0,387375.0,23,7572,0,,,
387,Nordeste,RN,,24,,,,2022-01-03,1,3506853.0,387542.0,167,7573,1,,,
388,Nordeste,RN,,24,,,,2022-01-04,1,3506853.0,387919.0,377,7577,4,,,
389,Nordeste,RN,,24,,,,2022-01-05,1,3506853.0,388313.0,394,7580,3,,,
390,Nordeste,RN,,24,,,,2022-01-06,1,3506853.0,388861.0,548,7581,1,,,
391,Nordeste,RN,,24,,,,2022-01-07,1,3506853.0,389367.0,506,7583,2,,,
392,Nordeste,RN,,24,,,,2022-01-08,1,3506853.0,390084.0,717,7584,1,,,
393,Nordeste,RN,,24,,,,2022-01-09,2,3506853.0,390311.0,227,7585,1,,,
394,Nordeste,RN,,24,,,,2022-01-10,2,3506853.0,390383.0,72,7586,1,,,
395,Nordeste,RN,,24,,,,2022-01-11,2,3506853.0,390977.0,594,7587,1,,,
396,Nordeste,RN,,24,,,,2022-01-12,2,3506853.0,391638.0,661,7587,0,,,
397,Nordeste,RN,,24,,,,2022-01-13,2,3506853.0,392614.0,976,7587,0,,,
398,Nordeste,RN,,24,,,,2022-01-14,2,3506853.0,393965.0,1351,7593,6,,,
399,Nordeste,RN,,24,,,,2022-01-15,2,3506853.0,394011.0,46,7599,6,,,
400,Nordeste,RN,,24,,,,2022-01-16,3,3506853.0,394291.0,280,7602,3,,,
401,Nordeste,RN,,24,,,,2022-01-17,3,3506853.0,394427.0,136,7604,2,,,
402,Nordeste,RN,,24,,,,2022-01-18,3,3506853.0,395645.0,1218,7611,7,,,
403,Nordeste,RN,,24,,,,2022-01-19,3,3506853.0,397352.0,1707,7618,7,,,
404,Nordeste,RN,,24,,,,2022-01-20,3,3506853.0,399213.0,1861,7622,4,,,
405,Nordeste,RN,,24,,,,2022-01-21,3,3506853.0,400653.0,1440,7628,6,,,
406,Nordeste,RN,,24,,,,2022-01-22,3,3506853.0,403321.0,2668,7635,7,,,
407,Nordeste,RN,,24,,,,2022-01-23,4,3506853.0,404812.0,1491,7637,2,,,
408,Nordeste,RN,,24,,,,2022-01-24,4,3506853.0,404907.0,95,7643,6,,,
409,Nordeste,RN,,24,,,,2022-01-25,4,3506853.0,407517.0,2610,7651,8,,,
410,Nordeste,RN,,24,,,,2022-01-26,4,3506853.0,410761.0,3244,7658,7,,,
411,Nordeste,RN,,24,,,,2022-01-27,4,3506853.0,415433.0,4672,7668,10,,,
412,Nordeste,RN,,24,,,,2022-01-28,4,3506853.0,419885.0,4452,7686,18,,,
413,Nordeste,RN,,24,,,,2022-01-29,4,3506853.0,423505.0,3620,7696,10,,,
414,Nordeste,RN,,24,,,,2022-01-30,5,3506853.0,424807.0,1302,7703,7,,,
415,Nordeste,RN,,24,,,,2022-01-31,5,3506853.0,425866.0,1059,7705,2,,,
416,Nordeste,RN,,24,,,,2022-02-01,5,3506853.0,428630.0,2764,7739,34,,,
417,Nordeste,RN,,24,,,,2022-02-02,5,3506853.0,431134.0,2504,7758,19,,,
418,Nordeste,RN,,24,,,,2022-02-03,5,3506853.0,434608.0,3474,7768,10,,,
419,Nordeste,RN,,24,,,,2022-02-04,5,3506853.0,437415.0,2807,7778,10,,,
420,Nordeste,PB,,25,,,,2022-01-01,52,4018127.0,464511.0,176,9597,1,,,
421,Nordeste,PB,,25,,,,2022-01-02,1,4018127.0,464565.0,54,9599,2,,,
